"Bilateral Remittance Estimates for 2010 using Migrant Stocks, Host Country Incomes, and Origin Country Incomes (millions of US$) (May 2013 Version)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remittance-receiving country (across)                                                              -                                                 Remittance-sending country (down) ","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Antigua and Barbuda","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas, The","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Burundi","Cambodia","Cameroon","Canada","Cape Verde","Cayman Islands","Central African Republic","Chad","Channel Islands","Chile","China","Colombia","Comoros","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Côte d'Ivoire","Croatia","Curaçao","Cuba","Cyprus","Czech Republic","Denmark","Djibouti","Dominica","Dominican Republic","Ecuador","Egypt, Arab Rep.","El Salvador","Equatorial Guinea","Eritrea","Estonia","Ethiopia","Faeroe Islands","Fiji","Finland","France","French Polynesia","Gabon","Gambia, The","Georgia","Germany","Ghana","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong SAR, China","Hungary","Iceland","India","Indonesia","Iran, Islamic Rep.","Iraq","Ireland","Isle of Man","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea, Dem. Rep.","Korea, Rep.","Kosovo","Kuwait","Kyrgyz Republic","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao SAR, China","Macedonia, FYR","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mexico","Micronesia, Fed. Sts.","Moldova","Monaco","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Caledonia","New Zealand","Nicaragua","Niger","Nigeria","Northern Mariana Islands","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Puerto Rico","Qatar","Romania","Russian Federation","Rwanda","Samoa","San Marino","São Tomé and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Sint Maarten (Dutch part)","Slovak Republic","Slovenia","Solomon Islands","Somalia","South Africa","Spain","Sri Lanka","St. Kitts and Nevis","St. Lucia","St. Martin (French part)","St. Vincent and the Grenadines","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syrian Arab Republic","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Islands","Tuvalu","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Venezuela, RB","Vietnam","Virgin Islands (U.S.)","West Bank and Gaza","Yemen, Rep.","Zambia","Zimbabwe","Total"
"Montenegro","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","0.0"
"Morocco","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","0.0"
"Mozambique","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","9.91916656494141","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35.3348655700684","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","29.4477787017822","0.0","","","0.0","0.0","0.0","0.0","","0.600704371929169","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","5.77518081665039","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","11.5757465362549","","0.0","0.0","0.0","0.0","0.0","0.0","105.793594360352","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","172.635238647461","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","1.27826285362244","0.0","0.0","0.0","0.0","2.12577033042908","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","1.07661414146423","","375.5629228949552"
"Myanmar","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","1.65434539318085","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","194.638473510742","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","93.962516784668","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","4.51851606369019","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","294.773851752281"
"Namibia","0.0","0.0","0.0","","","1.92894732952118","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","2.67382884025574","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","39.3535537719727","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","2.56621885299683","","46.52254879474645"
"Nepal","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","7.46218919754028","0.0","0.0","","","0.862279772758484","0.0","0.0","0.0","0.0","0.0","","5.60931921005249","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","52.1242027282715","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2463.87084960938","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.86031973361969","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.543398678302765","0.0","0.0","0.0","","0.0","0.0","26.7517623901367","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","1.15548717975616","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","2559.239808499818"
"Netherlands","15.2837867736816","0.612182796001434","6.73290395736694","","","0.271725505590439","0.0175747517496347","1.858971118927","2.61733913421631","","36.4165573120117","32.3548202514648","3.28495478630066","","","3.52035880088806","0.0554851852357388","0.191167518496513","1089.79833984375","0.0270199850201607","0.196581542491913","","0.0251119136810303","1.07392513751984","0.806366980075836","0.238318517804146","36.2036819458008","","9.22089672088623","0.0766982436180115","0.959979355335236","0.644757449626923","0.963452875614166","","9.50382804870605","","","","","0.0163298137485981","235.671798706055","25.6084938049316","","","","2.66265058517456","0.649976074695587","0.277665138244629","","","0.31859427690506","20.5904788970947","15.0208959579468","","0.0270848665386438","24.3705768585205","3.83106017112732","44.5382080078125","0.882385969161987","","","3.51319074630737","6.49245977401733","","0.0568261556327343","6.17544889450073","198.620391845703","","","1.04951179027557","0.888320624828339","431.3505859375","3.06905269622803","10.5138130187988","","0.0315932780504227","","2.85572338104248","0.678629577159882","0.158135041594505","2.03332901000977","1.82194221019745","1.68825590610504","4.84823513031006","29.8821601867676","0.232055798172951","79.7120742797852","499.468322753906","21.909610748291","5.33715009689331","3.88043260574341","","7.47490310668945","36.0958518981934","1.65536773204803","14.2333993911743","5.46037626266479","0.0305867195129395","4.33336925506592","","","26.0146255493164","","","0.0592573694884777","0.0176969897001982","7.02270841598511","39.7554206848145","0.243455648422241","0.41768079996109","","","16.052661895752","26.609992980957","0.100629456341267","0.0223674476146698","","0.0581214874982834","2.43569946289063","0.0162944663316011","0.184769034385681","0.0922148302197456","","","0.542557179927826","4.50700807571411","","0.348807811737061","","3.38613939285278","0.0","378.321685791016","0.15208987891674","","0.253176093101501","5.89404726028442","0.0","","4.90979385375977","0.495669484138489","0.338474363088608","144.731979370117","","8.8519811630249","1.18200135231018","27.7569923400879","","0.790003597736359","0.0301452558487654","0.270097345113754","7.66377353668213","49.2970733642578","103.002967834473","21.1025295257568","","","12.8852024078369","3.02670288085938","1.11016321182251","0.0184422079473734","","0.0332778692245483","1.60451543331146","3.30789923667908","0.0","0.11912713944912","2.30659580230713","","","6.36788415908813","0.0851687118411064","0.00538229336962104","","16.8609638214111","140.855484008789","23.6476364135742","0.115464851260185","0.0375260561704636","","0.0481305792927742","8.33950424194336","3.96687841415405","0.0368671715259552","8.30604648590088","42.5987777709961","17.6931858062744","0.648546576499939","0.493153393268585","52.2864723205566","","2.42409658432007","0.0261842031031847","0.127701595425606","14.2848787307739","46.1117935180664","","","","2.40216755867004","1.60349571704865","","73.3326568603516","50.6773338317871","0.194113090634346","","0.0263080727308989","0.876491367816925","46.0220489501953","","","0.583011627197266","0.402983844280243","","4481.8069466403695"
"Netherlands Antilles","0.0","0.0","0.0","","","0.0","0.660434782505035","0.0327645428478718","0.0","","0.0","0.0","0.0","","","0.0","0.391111671924591","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","5.01134014129639","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0400110669434071","26.7718677520752","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","2.15062808990479","","","0.0","0.0","0.0","0.0","0.0","","0.0119683817028999","","0.0","0.0","0.0","0.730083525180817","1.78856587409973","0.0","0.106093674898148","0.0","0.0","0.138771533966064","0.472153902053833","0.0","0.0","0.0","","0.0","0.174745172262192","2.33018660545349","0.677460432052612","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","12.3908090591431","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0615563504397869","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","16.2446575164795","","0.016910320147872","0.0","0.0","0.0","","0.0302950460463762","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","1.8257520198822","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.424529612064362","0.0","0.977144122123718","0.00157891097478569","","0.102128945291042","0.0","0.0450350902974606","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0214779563248158","0.0","0.0","","","","0.0","0.0","","0.301829785108566","2.91030883789063","0.0","","0.0","0.423719674348831","0.0","","","0.0","0.0","","77.26592039573012"
"New Caledonia","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","2.09763407707214","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.1939001083374","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","2.28345632553101","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.354497075080872","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","1.46469259262085","0.0","1.75671875476837","","","0.0","0.0","","11.150898933410641"
"New Zealand","0.959038853645325","0.0951460525393486","0.220361143350601","","","0.00099175563082099","0.00368953752331436","0.668333351612091","0.0452328287065029","","246.545166015625","7.28881120681763","0.0645246431231499","","","4.59757137298584","0.135379627346992","0.0660479366779327","17.0785598754883","0.0191232450306416","0.00447201915085316","","0.00403673108667135","0.219080790877342","0.656871736049652","0.148068010807037","5.53351306915283","","0.931252539157867","0.000679933291394264","0.0366947911679745","5.36360454559326","0.0109290834516287","","0.00242807855829597","","","","","0.00772238429635763","504.537414550781","0.835163831710815","","","","0.195893630385399","0.00581947527825832","3.75746774673462","","","0.353601783514023","5.37570381164551","7.61261558532715","","0.00237626885063946","0.0410785861313343","0.178379505872726","5.31182670593262","0.153585270047188","","","0.219079986214638","0.668277680873871","","33.60498046875","1.10212540626526","34.1492805480957","","","0.0447372235357761","0.0760235786437988","42.9260177612305","0.0866113901138306","1.27180504798889","","0.00731094414368272","","0.199715554714203","0.000837982690427452","0.0","0.0958544388413429","0.0182648357003927","0.123321935534477","3.96816539764404","6.24254322052002","0.0732495114207268","225.887969970703","15.4450235366821","2.61086845397949","0.875136494636536","6.64897012710571","","1.28205978870392","3.22144198417664","0.348403990268707","24.0454292297363","2.18596649169922","0.0220270082354546","2.69345664978027","","","127.406608581543","","","0.121820591390133","0.105369754135609","0.641090393066406","5.07684183120728","0.0484398081898689","0.0061844508163631","","","0.51666271686554","1.11712837219238","0.203291475772858","0.736289143562317","","0.0358942896127701","11.0175485610962","0.171019107103348","0.0100089516490698","0.140421897172928","","","0.554442524909973","0.731135487556458","","0.173900201916695","","0.46005642414093","0.0","0.315391182899475","0.01792380400002","","0.341181606054306","2.8868350982666","47.5878562927246","","0.0","0.024227362126112","0.00330349500291049","12.9930286407471","","1.90456414222717","0.787599205970764","5.29597425460815","","0.110664159059525","0.277563333511353","0.056847307831049","1.24457192420959","77.5995101928711","5.15564489364624","0.338061958551407","","","3.52062225341797","1.9865357875824","0.0541573837399483","57.4063301086426","","0.000749143771827221","0.902115106582642","0.0310272257775068","0.0","0.104316577315331","0.0239076875150204","","","0.885891616344452","0.40669921040535","0.203944846987724","","58.7826156616211","3.91693329811096","17.5548973083496","0.00524621177464724","0.0127251148223877","","0.013039406388998","0.883764624595642","0.000452893320471048","0.0232045147567987","2.75210785865784","22.8636341094971","0.930585026741028","0.078038789331913","0.1108687967062","29.874095916748","","0.0119303278625011","32.6842079162598","0.0447847880423069","0.186733290553093","0.14839218556881","","","","0.637565851211548","1.16702139377594","","421.445465087891","43.4594802856445","0.09673011302948","","1.07439613342285","0.0445516929030418","18.0412731170654","","","0.125824421644211","0.521761119365692","","2258.446742171538"
"Nicaragua","0.00609316350892186","0.0269078928977251","0.0830355733633041","","","0.000297041289741173","0.0","0.140876218676567","0.0","","0.110712267458439","0.329986870288849","0.0","","","0.0","0.0","0.0","1.45812559127808","0.0817096158862114","0.0","","0.0","0.0597448647022247","0.0","0.0","0.426664412021637","","0.112351126968861","0.0","0.0","0.0","0.000414831680245698","","0.0","","","","","0.000837307597976178","0.324065119028091","0.602644264698029","","","","27.3378314971924","0.0","0.0","","","0.0","0.0989666506648064","0.313320815563202","","0.0","0.211320504546165","0.213584840297699","0.0127854151651263","6.31137561798096","","","0.0","0.0127293337136507","","0.0","0.0744932889938354","1.64506733417511","","","0.0","0.0","1.66898345947266","0.0","0.0165985636413097","","0.0","","4.24146413803101","0.00116920715663582","0.0","0.0","0.0191078372299671","39.7592353820801","0.0","0.120486311614513","0.0","0.0462512522935867","0.0128135839477181","0.0244016833603382","0.000518537126481533","0.0163181200623512","","0.0252103321254253","0.439365148544312","0.0641120970249176","0.15215303003788","0.0735533237457275","0.0","0.00256701395846903","","","0.0996167585253716","","","0.0","0.0","0.0","0.0","0.0","7.96970998635516e-05","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.00134948152117431","0.0","","","0.0","1.80212020874023","","0.0","","0.0","0.0","0.0","0.000277123850537464","","0.0","0.0","0.282094597816467","","0.0","0.0","0.0","0.176532238721848","","0.199374854564667","0.0","0.0365491658449173","","1.37100028991699","0.0","0.0160843636840582","0.519676566123962","0.0190332271158695","0.0552100315690041","0.026302507147193","","","0.0","0.222993209958076","0.0","0.0","","0.0","0.00393990892916918","0.172287747263908","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0051627135835588","5.14538335800171","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.145427897572517","0.812702357769012","0.00806339830160141","0.0","0.0014950413024053","0.00563297513872385","","0.0","0.0","0.00881134625524282","0.0205017570406199","0.00484454585239291","","","","0.0","0.0714777857065201","","0.0896290317177773","9.90188980102539","0.0","","0.0","0.0431870520114899","0.0708483085036278","","","0.0140316626057029","0.0","","108.03386149187287"
"Niger","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","8.04282474517822","","0.0","0.0","0.0","0.0","0.0","","0.0","2.29085278511047","0.0","0.0","0.0","","0.0","","","","","0.0","0.0","0.0","","","","0.0","0.503908932209015","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.240362912416458","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","22.7640838623047","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","347.369445800781","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","8.56764030456543","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","389.7791193425653"
"Nigeria","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","3.90557885169983","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","74.4718704223633","","0.0","0.0","0.0","0.0","0.0","","0.0","0.719944715499878","0.0","0.0","6.22881364822388","","2.04056596755981","","","","","0.0","0.0","0.0","","","","0.0","1.23741555213928","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","26.5257396697998","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","6.14541339874268","0.0","0.0","18.4197597503662","0.0","","0.0","","0.0","0.594817459583282","1.2238712310791","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","0.0","0.0","0.83647233247757","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","51.9070739746094","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","29.0126457214355","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","7.34877109527588","0.0","0.0","0.54062408208847","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","79.4934463500977","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","","310.65282422304153"
"Northern Mariana Islands","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","","1.48921239376068","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","0.0","91.9251403808594","0.0","","","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","2.52802038192749","0.0","0.0","0.0","","","8.96115684509277","","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0","","0.0","0.557407975196838","0.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","60.3000144958496","0.0","0.0","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","0.0","6.02607583999634","0.0","","0.0","0.0","0.0","","","0.0","0.0","","171.78702831268313"
